DATE,ROUTE,PLOT_NUM,P_LOCATION,CL_UNCL,T_LOCATION,GRADE_CAT,GRADE,STARS,ROUTE_TYPE,TOT_HEIGHT,ASPECT_ORD,ASPECT_DEG,ASPECT_NORTH,ASPECT_EAST,SLOPE,HEIGHT_DOWN,TAXA,Functional,Species,Abundance
16-Jul-19,BONGO FURY,5,FACE,UNCLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,8,L,CRUST,BRBLKCRST,9
16-Jul-19,BONGO FURY,5,FACE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,8,L,CRUST,BRBLKBDR,3
16-Jul-19,BONGO FURY,5,FACE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,8,L,FRUIT,CLADSQ,1
16-Jul-19,BONGO FURY,5,FACE,UNCLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,8,L,POWDER,WHPDR,7
16-Jul-19,BONGO FURY,5,FACE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,8,L,POWDER,WHPDR,3
16-Jul-19,BONGO FURY,5,FACE,UNCLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,8,L,UMB,TOADSK,9
16-Jul-19,BONGO FURY,5,FACE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,8,L,UMB,TOADSK,5
16-Jul-19,BONGO FURY,6,FACE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,8,L,CRUST,BRBLKBDR,9
16-Jul-19,BONGO FURY,6,FACE,UNCLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,8,L,CRUST,BRBLKBDR,9
16-Jul-19,BONGO FURY,6,FACE,UNCLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,8,L,CRUST,BRBLKCRST,9
16-Jul-19,BONGO FURY,6,FACE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,8,L,CRUST,BRBLKCRST,8
16-Jul-19,BONGO FURY,6,FACE,UNCLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,8,L,POWDER,WHPDR,4
16-Jul-19,BONGO FURY,6,FACE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,8,L,POWDER,WHPDR,1
16-Jul-19,BONGO FURY,6,FACE,UNCLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,8,L,UMB,TOADSK,9
16-Jul-19,BONGO FURY,6,FACE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,8,L,UMB,TOADSK,7
16-Jul-19,BONGO FURY,7,FACE,UNCLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,NA,NA,L,CRUST,BRBLKBDR,9
16-Jul-19,BONGO FURY,7,FACE,UNCLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,NA,NA,L,CRUST,BRBLKCRST,9
16-Jul-19,BONGO FURY,7,FACE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,11,L,CRUST,BRBLKCRST,5
16-Jul-19,BONGO FURY,7,FACE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,11,L,FRUIT,USNEA,1
16-Jul-19,BONGO FURY,7,FACE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,11,L,LOBE,TNYBRNCH,2
16-Jul-19,BONGO FURY,7,FACE,UNCLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,NA,NA,L,POWDER,WHPDR,9
16-Jul-19,BONGO FURY,7,FACE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,11,L,POWDER,WHPDR,4
16-Jul-19,BONGO FURY,7,FACE,UNCLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,NA,NA,L,UMB,TOADSK,9
16-Jul-19,BONGO FURY,8,FACE,UNCLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,NA,NA,L,CRUST,BRBLKBDR,9
16-Jul-19,BONGO FURY,8,FACE,UNCLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,NA,NA,L,CRUST,BRBLKCRST,9
16-Jul-19,BONGO FURY,8,FACE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,11,L,CRUST,BLGRDOT,8
16-Jul-19,BONGO FURY,8,FACE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,11,L,CRUST,BRBLKCRST,5
16-Jul-19,BONGO FURY,8,FACE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,11,L,LOBE,TNYBRNCH,1
16-Jul-19,BONGO FURY,8,FACE,UNCLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,NA,NA,L,POWDER,WHPDR,9
16-Jul-19,BONGO FURY,8,FACE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,11,L,POWDER,WHPDR,4
16-Jul-19,BONGO FURY,8,FACE,UNCLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,NA,NA,L,UMB,TOADSK,9
16-Jul-19,BONGO FURY,8,FACE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,95,11,L,UMB,TOADSK,3
16-Jul-19,BONGO FURY,1B,BASE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,NA,NA,L,CRUST,BRBLKBDR,3
16-Jul-19,BONGO FURY,1B,BASE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,NA,NA,L,LOBE,TNYBRNCH,3
16-Jul-19,BONGO FURY,1B,BASE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,NA,NA,M,,Moss_8,2
16-Jul-19,BONGO FURY,1B,BASE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,NA,NA,M,,Dic_montanum,2
16-Jul-19,BONGO FURY,1B,BASE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,NA,NA,P,,Gal_urceolata,1
16-Jul-19,BONGO FURY,2B,BASE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,NA,NA,L,CRUST,BRBLKCRST,3
16-Jul-19,BONGO FURY,2B,BASE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,NA,NA,L,FRUIT,CLADSQ,2
16-Jul-19,BONGO FURY,2B,BASE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,NA,NA,L,LOBE,TNYBRNCH,2
16-Jul-19,BONGO FURY,2B,BASE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,NA,NA,M,,Dic_montanum,4
16-Jul-19,BONGO FURY,2B,BASE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,NA,NA,M,,Moss_8,1
16-Jul-19,BONGO FURY,2B,BASE,CLIMBED,HB,ADVANCED,5.12-,2.5,S,15,N,310,0.64,-0.77,NA,NA,P,,Rho_major,2
22-Apr-19,CAVE ROUTE,1,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,115,2,L,CRUST,BLBRDOT,4
22-Apr-19,CAVE ROUTE,1,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,115,2,L,CRUST,MINGREY,4
25-Jun-19,CAVE ROUTE,1,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,150,2,L,FRUIT,CLADSQ,1
22-Apr-19,CAVE ROUTE,1,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,115,2,L,LOBE,TNYBRNCH,9
22-Apr-19,CAVE ROUTE,1,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,115,2,L,LOBE,GRNSQB,6
25-Jun-19,CAVE ROUTE,1,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,150,2,L,POWDER,WHPDR,3
25-Jun-19,CAVE ROUTE,1,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,150,2,L,POWDER,GRNPDR,1
22-Apr-19,CAVE ROUTE,1,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,115,2,L,UMB,TOADSK,9
25-Jun-19,CAVE ROUTE,1,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,150,2,M,,Moss_6,5
25-Jun-19,CAVE ROUTE,1,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,150,2,M,,Moss_7,2
25-Jun-19,CAVE ROUTE,1,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,150,2,P,,Car_umbellata,2
25-Jun-19,CAVE ROUTE,1,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,150,2,P,,Sel_tortipila,2
22-Apr-19,CAVE ROUTE,2,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,115,2,L,CRUST,BLBRDOT,9
22-Apr-19,CAVE ROUTE,2,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,115,2,L,CRUST,MINGREY,5
22-Apr-19,CAVE ROUTE,2,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,115,2,L,CRUST,BRBLKBDR,2
22-Apr-19,CAVE ROUTE,2,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,115,2,L,CRUST,BRNYELL,1
22-Apr-19,CAVE ROUTE,2,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,115,2,L,CRUST,WHBLDOT,1
22-Apr-19,CAVE ROUTE,2,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,115,2,L,LOBE,TNYBRNCH,9
22-Apr-19,CAVE ROUTE,2,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,115,2,L,LOBE,GRNSQB,4
22-Apr-19,CAVE ROUTE,2,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,115,2,L,UMB,TOADSK,9
25-Jun-19,CAVE ROUTE,2,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,150,2,M,,Pol_commune,2
25-Jun-19,CAVE ROUTE,2,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,150,2,P,,Car_umbellata,3
25-Jun-19,CAVE ROUTE,2,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,150,2,P,,Hyd_petiolaris,2
25-Jun-19,CAVE ROUTE,2,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,150,2,P,,Nys_sylvatica,1
25-Jun-19,CAVE ROUTE,3,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,145,7,L,CRUST,MINGREY,7
22-Apr-19,CAVE ROUTE,3,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,120,7,L,CRUST,GRNCRST,3
22-Apr-19,CAVE ROUTE,3,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,120,7,L,CRUST,MINGREY,3
22-Apr-19,CAVE ROUTE,3,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,120,7,L,CRUST,BLBRDOT,1
25-Jun-19,CAVE ROUTE,3,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,145,7,L,CRUST,BRGCRUST,1
25-Jun-19,CAVE ROUTE,3,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,145,7,L,CRUST,TEALCRST,1
22-Apr-19,CAVE ROUTE,3,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,120,7,L,CRUST,WHBLDOT,1
22-Apr-19,CAVE ROUTE,3,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,120,7,L,LOBE,TNYBRNCH,8
22-Apr-19,CAVE ROUTE,3,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,120,7,L,LOBE,GRNSQB,3
25-Jun-19,CAVE ROUTE,3,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,145,7,L,LOBE,GRNSQB,2
25-Jun-19,CAVE ROUTE,3,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,145,7,L,POWDER,WHPDR,5
22-Apr-19,CAVE ROUTE,3,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,120,7,L,UMB,TOADSK,7
25-Jun-19,CAVE ROUTE,3,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,145,7,L,UMB,TOADSK,1
25-Jun-19,CAVE ROUTE,3,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,145,7,M,,Moss_6,4
25-Jun-19,CAVE ROUTE,3,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,145,7,M,,Moss_7,1
22-Apr-19,CAVE ROUTE,3,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,120,7,P,,Sel_tortipila,5
25-Jun-19,CAVE ROUTE,3,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,145,7,P,,Car_7,2
22-Apr-19,CAVE ROUTE,3,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,120,7,P,,Graminoid_1,1
22-Apr-19,CAVE ROUTE,3,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,120,7,P,,Hyd_petiolaris,1
25-Jun-19,CAVE ROUTE,3,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,145,7,P,,Rub_allegheniensis,1
25-Jun-19,CAVE ROUTE,3,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,145,7,P,,Sel_tortipila,1
25-Jun-19,CAVE ROUTE,4,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,145,7,L,CRUST,MINGREY,8
22-Apr-19,CAVE ROUTE,4,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,120,7,L,CRUST,MINGREY,3
22-Apr-19,CAVE ROUTE,4,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,120,7,L,CRUST,BRBLKBDR,1
22-Apr-19,CAVE ROUTE,4,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,120,7,L,CRUST,GRNCRST,1
25-Jun-19,CAVE ROUTE,4,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,145,7,L,LOBE,GRNSQB,5
22-Apr-19,CAVE ROUTE,4,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,120,7,L,LOBE,TNYBRNCH,5
25-Jun-19,CAVE ROUTE,4,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,145,7,L,LOBE,TNYBRNCH,5
25-Jun-19,CAVE ROUTE,4,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,145,7,L,POWDER,WHPDR,8
25-Jun-19,CAVE ROUTE,4,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,145,7,L,POWDER,GRNPDR,1
25-Jun-19,CAVE ROUTE,4,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,145,7,L,UMB,TOADSK,7
22-Apr-19,CAVE ROUTE,4,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,120,7,L,UMB,TOADSK,1
25-Jun-19,CAVE ROUTE,4,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,145,7,M,,Moss_4,5
22-Apr-19,CAVE ROUTE,4,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,120,7,M,,Cam_tallulensis,5
22-Apr-19,CAVE ROUTE,4,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,120,7,M,,Poh_nutans,2
25-Jun-19,CAVE ROUTE,4,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,145,7,M,,And_rothii,1
22-Apr-19,CAVE ROUTE,4,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,120,7,M,,Wei_controversa,1
22-Apr-19,CAVE ROUTE,4,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,120,7,P,,Hyd_petiolaris,4
22-Apr-19,CAVE ROUTE,4,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,120,7,P,,Graminoid_1,3
22-Apr-19,CAVE ROUTE,4,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,120,7,P,,Sel_tortipila,3
25-Jun-19,CAVE ROUTE,4,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,145,7,P,,Sel_tortipila,2
25-Jun-19,CAVE ROUTE,5,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,L,CRUST,MINGREY,9
22-Apr-19,CAVE ROUTE,5,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,110,12,L,CRUST,MINGREY,3
22-Apr-19,CAVE ROUTE,5,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,110,12,L,CRUST,BLBRDOT,1
22-Apr-19,CAVE ROUTE,5,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,110,12,L,CRUST,WHBLDOT,1
25-Jun-19,CAVE ROUTE,5,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,L,FRUIT,USNEA,2
25-Jun-19,CAVE ROUTE,5,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,L,FRUIT,CLADSTLK,1
22-Apr-19,CAVE ROUTE,5,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,110,12,L,LOBE,TNYBRNCH,7
25-Jun-19,CAVE ROUTE,5,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,L,LOBE,TNYBRNCH,7
22-Apr-19,CAVE ROUTE,5,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,110,12,L,LOBE,GRNSQB,4
25-Jun-19,CAVE ROUTE,5,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,L,LOBE,GRNSQB,4
25-Jun-19,CAVE ROUTE,5,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,L,POWDER,WHPDR,9
25-Jun-19,CAVE ROUTE,5,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,L,POWDER,GRNPDR,1
22-Apr-19,CAVE ROUTE,5,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,110,12,L,UMB,TOADSK,9
25-Jun-19,CAVE ROUTE,5,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,L,UMB,TOADSK,3
25-Jun-19,CAVE ROUTE,5,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,L,UMB,ROCKTRP,2
25-Jun-19,CAVE ROUTE,5,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,M,,Moss_6,7
25-Jun-19,CAVE ROUTE,5,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,M,,Buc_venusta,4
25-Jun-19,CAVE ROUTE,5,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,M,,Moss_7,1
22-Apr-19,CAVE ROUTE,5,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,110,12,M,,Wei_controversa,1
25-Jun-19,CAVE ROUTE,5,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,P,,Sel_tortipila,1
22-Apr-19,CAVE ROUTE,6,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,110,12,L,CRUST,MINGREY,9
25-Jun-19,CAVE ROUTE,6,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,L,CRUST,MINGREY,9
22-Apr-19,CAVE ROUTE,6,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,110,12,L,CRUST,BLBRDOT,6
22-Apr-19,CAVE ROUTE,6,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,110,12,L,CRUST,WHITBUB,6
22-Apr-19,CAVE ROUTE,6,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,110,12,L,CRUST,BUBLGUM,4
22-Apr-19,CAVE ROUTE,6,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,110,12,L,CRUST,GRNCRST,1
25-Jun-19,CAVE ROUTE,6,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,L,FRUIT,CLADSQ,3
25-Jun-19,CAVE ROUTE,6,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,L,LOBE,GRNSQB,7
22-Apr-19,CAVE ROUTE,6,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,110,12,L,LOBE,TNYBRNCH,6
25-Jun-19,CAVE ROUTE,6,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,L,LOBE,TNYBRNCH,5
22-Apr-19,CAVE ROUTE,6,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,110,12,L,LOBE,GRNSQB,3
25-Jun-19,CAVE ROUTE,6,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,L,POWDER,WHPDR,9
25-Jun-19,CAVE ROUTE,6,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,L,POWDER,GRNPDR,3
25-Jun-19,CAVE ROUTE,6,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,L,UMB,TOADSK,8
22-Apr-19,CAVE ROUTE,6,FACE,CLIMBED,TR,EASY,5.5,2.3,T,23,E,120,-0.5,0.87,110,12,L,UMB,TOADSK,7
25-Jun-19,CAVE ROUTE,6,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,L,UMB,ROCKTRP,1
25-Jun-19,CAVE ROUTE,6,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,M,,Buc_venusta,6
25-Jun-19,CAVE ROUTE,6,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,M,,Moss_6,5
25-Jun-19,CAVE ROUTE,6,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,M,,Pse_elegans,3
25-Jun-19,CAVE ROUTE,6,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,120,12,P,,Sel_tortipila,2
25-Jun-19,CAVE ROUTE,7,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,135,17,L,CRUST,MINGREY,9
25-Jun-19,CAVE ROUTE,7,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,135,17,L,LOBE,GRNSQB,1
25-Jun-19,CAVE ROUTE,7,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,135,17,L,POWDER,WHPDR,2
25-Jun-19,CAVE ROUTE,7,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,135,17,M,,Moss_6,2
25-Jun-19,CAVE ROUTE,7,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,135,17,M,,Buc_venusta,2
25-Jun-19,CAVE ROUTE,8,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,135,17,L,LOBE,GRNSQB,6
25-Jun-19,CAVE ROUTE,8,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,135,17,L,LOBE,TNYBRNCH,5
25-Jun-19,CAVE ROUTE,8,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,135,17,L,POWDER,WHPDR,5
25-Jun-19,CAVE ROUTE,8,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,135,17,L,UMB,TOADSK,4
25-Jun-19,CAVE ROUTE,8,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,135,17,M,,Moss_6,6
25-Jun-19,CAVE ROUTE,8,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,135,17,M,,Moss_7,1
25-Jun-19,CAVE ROUTE,9,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,140,22,L,CRUST,MINGREY,9
25-Jun-19,CAVE ROUTE,9,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,140,22,L,CRUST,WHITBUB,1
25-Jun-19,CAVE ROUTE,9,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,140,22,L,FRUIT,CLADSQ,3
25-Jun-19,CAVE ROUTE,9,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,140,22,L,LOBE,GRNSQB,7
25-Jun-19,CAVE ROUTE,9,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,140,22,L,LOBE,TNYBRNCH,4
25-Jun-19,CAVE ROUTE,9,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,140,22,L,POWDER,WHPDR,8
25-Jun-19,CAVE ROUTE,9,FACE,CLIMBED,TR,EASY,5.5,2.3,T,35,E,140,-0.77,0.64,140,22,L,POWDER,GRNPDR,2
